Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
blue	GO:0061515	myeloid cell development	7/403	63/23276	0.000106325654735888	0.00330441643500925	0.00248368943602733	Zfp385a/Kit/Pabpc4/Meis1/Bcl6/Fam20c/Cited2	7
blue	GO:0090132	epithelium migration	13/403	216/23276	0.000108053210654736	0.00332915668000022	0.0025022848783202	Kit/Hdac5/Wnt5a/Angpt1/Emp2/Nr4a1/Hbegf/Zeb2/Itgav/Fgf16/Adgra2/Ptprm/Prkx	13
blue	GO:0072001	renal system development	14/403	247/23276	0.000112341539947203	0.00340625642740743	0.00256023514939586	Mef2c/Apc/Hdac5/Sgpl1/Lgr5/Wnt5a/Angpt1/Bmp2/Ptpro/Sall1/Tiparp/Prkx/Egr1/Adamts16	14
blue	GO:0030900	forebrain development	17/403	343/23276	0.000112461739908807	0.00340625642740743	0.00256023514939586	Bcan/Kdm6b/Egfr/Foxg1/Wnt5a/Dlx2/Sall3/Zeb2/Slc4a10/Pax6/Bmp2/Nr4a3/Dab1/Dcx/Sall1/Arx/Dlx1	17
blue	GO:0001503	ossification	18/403	378/23276	0.000117899127805965	0.00352927037021116	0.00265269578086734	Col6a1/Mef2c/Apc/Hdac5/H3f3b/Smoc1/Wnt5a/Esrra/Fam20c/Creb3l1/Bmp2/Sfrp2/Dlx5/Rbmx/Nfatc1/Tob1/Tob2/Junb	18
blue	GO:0090130	tissue migration	13/403	218/23276	0.000118498165759748	0.00352927037021116	0.00265269578086734	Kit/Hdac5/Wnt5a/Angpt1/Emp2/Nr4a1/Hbegf/Zeb2/Itgav/Fgf16/Adgra2/Ptprm/Prkx	13
blue	GO:1900542	regulation of purine nucleotide metabolic process	12/403	191/23276	0.00013209159203181	0.00390161446216272	0.00293255974654353	Crhr1/Adcy3/Wnt5a/Gpd1/Ppargc1a/Adcyap1r1/Adra2a/Gucy1a3/Ogt/Lpar1/Gpr3/Pde5a	12
blue	GO:0045765	regulation of angiogenesis	13/403	221/23276	0.000135795938635991	0.00396456287229132	0.00297987348690467	Hdac5/Wnt5a/Emp2/Tnfrsf12a/Sfrp2/Hgf/Tspan12/Adgra2/Ptprm/Vash2/Ppp1r16b/Tcf4/Sema3e	13
blue	GO:0034614	cellular response to reactive oxygen species	9/403	111/23276	0.000136441307580255	0.00396456287229132	0.00297987348690467	Kdm6b/Akr1c18/Net1/Fos/Nr4a3/Hgf/Kcnc2/Plekha1/Foxo3	9
blue	GO:0014706	striated muscle tissue development	18/403	383/23276	0.000138846477949207	0.00400191380798761	0.00300794746796583	Mef2c/Hdac5/Eya2/Kdm6b/Fos/Meg3/Ryr2/Wnt5a/Angpt1/Nr4a1/Sik1/Gpcpd1/Bmp2/Mef2a/Sap30/Egr1/Cited2/Actn2	18
blue	GO:0090596	sensory organ morphogenesis	15/403	284/23276	0.000141374039574581	0.00404216653951641	0.00303820251784699	Meis1/Foxg1/Hcn1/Slc4a7/Wnt5a/Spry2/Pax6/Nr4a3/Tspan12/Dlx6/Dlx5/Sall1/Ptprm/Myo6/Cited2	15
blue	GO:0060562	epithelial tube morphogenesis	17/403	351/23276	0.000148206840726281	0.00420389879964863	0.00315976489167476	Mef2c/Hdac5/Lgr5/Ryr2/Wnt5a/Spry2/Angpt1/Mib1/Zeb2/Bmp2/Sfrp2/Sall1/Prkx/Gatad2a/Cited2/Adamts16/Sema3e	17
blue	GO:0006936	muscle contraction	14/403	254/23276	0.000150582906257083	0.00423766383435286	0.00318514361183651	Ryr2/Htr7/Pde4b/Grip2/Stac/Adra2a/Gucy1a3/Nppa/Chrm2/Actn2/Pde5a/Ryr3/Abat/Kcnma1	14
blue	GO:0021953	central nervous system neuron differentiation	12/403	194/23276	0.000152903578704524	0.00426935461164037	0.00320896326360151	Map2/Foxg1/Wnt5a/Dlx2/Sall3/Zeb2/Slc4a10/Pax6/Dcx/Sall1/Arx/Dlx1	12
blue	GO:0060563	neuroepithelial cell differentiation	8/403	89/23276	0.000156681049233581	0.0043409152710141	0.00326275020517421	Mef2c/Kit/Slc4a7/Fam20c/Zeb2/Bmp2/Myo6/Kcnma1	8
blue	GO:0001525	angiogenesis	19/403	424/23276	0.000168709316612792	0.00462188466543592	0.00347393445827835	Hdac5/Meis1/Wnt5a/Angpt1/Emp2/Nr4a1/Tnfrsf12a/Hbegf/Itgav/Sfrp2/Hgf/Tspan12/Adgra2/Ptprm/Prkx/Vash2/Ppp1r16b/Tcf4/Sema3e	19
blue	GO:0060021	palate development	8/403	90/23276	0.000169408755224428	0.00462188466543592	0.00347393445827835	Mef2c/Sgpl1/Wnt5a/Dlx6/Dlx5/Csrnp1/Tiparp/Plekha1	8
blue	GO:0008015	blood circulation	19/403	425/23276	0.000173852149430333	0.00470717865200009	0.00353804374279275	Egfr/Ryr2/Angpt1/Emp2/Hbegf/Htr7/Pde4b/Grip2/Ptpro/Mef2a/Ptprm/Adra2a/Gucy1a3/Nppa/Chrm2/Adamts16/Pde5a/Abat/Kcnma1	19
blue	GO:0006140	regulation of nucleotide metabolic process	12/403	198/23276	0.000184970283360732	0.00497055483256584	0.00373600445695757	Crhr1/Adcy3/Wnt5a/Gpd1/Ppargc1a/Adcyap1r1/Adra2a/Gucy1a3/Ogt/Lpar1/Gpr3/Pde5a	12
blue	GO:0003013	circulatory system process	19/403	428/23276	0.000190116290481067	0.00507071359835324	0.00381128651459296	Egfr/Ryr2/Angpt1/Emp2/Hbegf/Htr7/Pde4b/Grip2/Ptpro/Mef2a/Ptprm/Adra2a/Gucy1a3/Nppa/Chrm2/Adamts16/Pde5a/Abat/Kcnma1	19
blue	GO:0001667	ameboidal-type cell migration	16/403	325/23276	0.000191775040197719	0.00507706661975295	0.00381606161859321	Kit/Hdac5/Sgpl1/Wnt5a/Angpt1/Emp2/Nr4a1/Hbegf/Zeb2/Itgav/Pax6/Fgf16/Adgra2/Ptprm/Prkx/Sema3e	16
blue	GO:0072089	stem cell proliferation	11/403	170/23276	0.00019330575841163	0.00507996162178798	0.00381823758100991	Hdac5/Foxg1/Wnt5a/Pax6/Bmp2/Ngf/Sfrp2/Nfatc1/Cd24a/Fzd9/Hmgb2	11
blue	GO:0071407	cellular response to organic cyclic compound	19/403	431/23276	0.000207700613814543	0.00541840871367283	0.00407262363776193	Mef2c/Egfr/Adcy3/Per1/Akr1c18/Ryr2/Hcn1/Gpd1/Nr4a1/Esrra/Bmp2/Nr4a3/Pde4b/Blm/Ipo13/Klf9/Tiparp/Egr1/Nrip1	19
blue	GO:0043542	endothelial cell migration	10/403	144/23276	0.00021220821560866	0.00545634649341978	0.00410113870680272	Hdac5/Wnt5a/Angpt1/Emp2/Nr4a1/Itgav/Fgf16/Adgra2/Ptprm/Prkx	10
blue	GO:0046434	organophosphate catabolic process	10/403	144/23276	0.00021220821560866	0.00545634649341978	0.00410113870680272	Pde1c/Pde1b/Gpd1/Pde10a/Gpcpd1/Pde4b/Ppargc1a/Pde4a/Ogt/Pde5a	10
blue	GO:0032870	cellular response to hormone stimulus	20/403	468/23276	0.00021435477455485	0.00547217117327881	0.00411303296739832	Mef2c/Kit/Trh/Crhr1/Egfr/Per1/Akr1c18/Nr4a1/Esrra/Ptpn1/Nr4a3/Pik3r3/Ppargc1a/Lmo2/Ipo13/Adra2a/Klf9/Ogt/Nrip1/Junb	20
blue	GO:0071479	cellular response to ionizing radiation	6/403	50/23276	0.000216670408984747	0.0054920570334148	0.00412797972175495	Net1/Cdkn1a/Sfrp2/Blm/Gadd45a/Egr1	6
blue	GO:0003300	cardiac muscle hypertrophy	7/403	71/23276	0.000227031237854048	0.0057141524231716	0.00429491266866961	Mef2c/Ryr2/Nr4a3/Mlip/Adk/Nppa/Pde5a	7
blue	GO:0001704	formation of primary germ layer	8/403	94/23276	0.000229127528355642	0.00572658591848297	0.00430425802255133	Kdm6b/Dusp6/Wnt5a/Itgav/Sfrp2/Wls/Nr4a3/Dusp5	8
blue	GO:0016358	dendrite development	13/403	234/23276	0.00023825192534655	0.00591328042492063	0.00444458270090933	Mef2c/Map2/Asap1/Tnik/Dab1/Mef2a/Dcx/Myo6/Grip1/Lzts1/Lpar1/Sipa1l1/Kalrn	13
blue	GO:0035023	regulation of Rho protein signal transduction	8/403	95/23276	0.000246478474390946	0.00607526943084994	0.00456633805187437	Net1/Bcl6/Tiam2/Arhgef2/Rasgrf1/Lpar1/Arhgef1/Kalrn	8
blue	GO:0051272	positive regulation of cellular component movement	19/403	438/23276	0.000254377050261021	0.00622701080570471	0.00468039100408165	Kit/Apc/Egfr/Cxcl14/Wnt5a/Angpt1/Bcl6/Hbegf/Itgav/Pax6/Bmp2/Hgf/Fgf16/Adgra2/Adra2a/Plvap/Egr1/Lpar1/Sema3e	19
blue	GO:0033673	negative regulation of kinase activity	13/403	236/23276	0.000258774589921973	0.00624905665122386	0.00469696126231063	Apc/Dusp6/Adarb1/Spry2/Cdkn1a/Ptpn1/Sfrp2/Dusp16/Ppp1r1c/Dusp5/Midn/Gadd45a/Ppm1e	13
blue	GO:0070482	response to oxygen levels	13/403	236/23276	0.000258774589921973	0.00624905665122386	0.00469696126231063	Arnt/Crhr1/Ryr2/Bmp2/Fosl2/Pygm/Ogt/Egr1/Cited2/Cd24a/Kcnk3/Abat/Kcnma1	13
blue	GO:0048008	platelet-derived growth factor receptor signaling pathway	6/403	52/23276	0.000269634141670012	0.00646760014985653	0.00486122451106938	Sgpl1/Ptpn1/Csrnp1/Tiparp/Ndrg4/Plekha1	6
blue	GO:0021889	olfactory bulb interneuron differentiation	4/403	19/23276	0.000279239670648766	0.00664598928908557	0.00499530664911683	Wnt5a/Sall3/Sall1/Arx	4
blue	GO:0030111	regulation of Wnt signaling pathway	13/403	238/23276	0.000280790258156665	0.00664598928908557	0.00499530664911683	Apc/Gprc5b/Lgr5/Wnt5a/Zeb2/Bmp2/Sfrp2/Wls/Dlx5/Ptpro/Sall1/Egr1/Foxo3	13
blue	GO:0042698	ovulation cycle	8/403	97/23276	0.000284412098758799	0.00668742658528912	0.00502645205008625	Kit/Sgpl1/Egfr/Angpt1/Cckbr/Plekha1/Nrip1/Foxo3	8
blue	GO:0014897	striated muscle hypertrophy	7/403	74/23276	0.000293887258334991	0.00686505268816509	0.00515996066921842	Mef2c/Ryr2/Nr4a3/Mlip/Adk/Nppa/Pde5a	7
blue	GO:0007204	positive regulation of cytosolic calcium ion concentration	13/403	240/23276	0.000304386226552248	0.00701855724966279	0.00527533888055237	Crhr1/Grm1/Ryr2/Cacna1i/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Lpar1/Cd24a/Gpr3/Ryr3	13
blue	GO:0007548	sex differentiation	13/403	240/23276	0.000304386226552248	0.00701855724966279	0.00527533888055237	Kit/H3f3b/Sgpl1/Wnt5a/Angpt1/Itgav/Sfrp2/Tiparp/Cited2/Plekha1/Nrip1/Foxo3/Hmgb2	13
blue	GO:0048562	embryonic organ morphogenesis	15/403	306/23276	0.000315892023209054	0.0072371672496741	0.00543965211355942	Mef2c/Foxg1/Ryr2/Wnt5a/Spry2/Dlx2/Mib1/Pax6/Nr4a3/Dlx6/Dlx5/Sall1/Myo6/Chst11/Cited2	15
blue	GO:0010769	regulation of cell morphogenesis involved in differentiation	16/403	342/23276	0.000338887273733949	0.007647252850005	0.00574788362536823	Crabp2/Map2/Net1/Wnt5a/Tnfrsf12a/Zeb2/Bmp2/Tnik/Ngf/Sfrp2/Dab1/Sall1/Mgll/Lzts1/Sipa1l1/Sema3e	16
blue	GO:0007263	nitric oxide mediated signal transduction	4/403	20/23276	0.000344301979121626	0.007647252850005	0.00574788362536823	Mt2/Mt1/Gucy1a3/Kcnc2	4
blue	GO:0060850	regulation of transcription involved in cell fate commitment	4/403	20/23276	0.000344301979121626	0.007647252850005	0.00574788362536823	Dlx2/Pax6/Bmp2/Dlx1	4
blue	GO:0071805	potassium ion transmembrane transport	10/403	153/23276	0.000345834758969848	0.007647252850005	0.00574788362536823	Hcn1/Kcnj3/Kcnc2/Atp1b2/Nppa/Kcnk3/Actn2/Kcnh7/Kcnc3/Kcnma1	10
blue	GO:1904062	regulation of cation transmembrane transport	12/403	212/23276	0.000346279637750717	0.007647252850005	0.00574788362536823	Crhr1/Ryr2/Hcn1/Fgf12/Ngf/Pde4b/Stac/Kcnc2/Atp1b2/Nppa/Actn2/Cacnb2	12
blue	GO:0014896	muscle hypertrophy	7/403	76/23276	0.000346629815808844	0.007647252850005	0.00574788362536823	Mef2c/Ryr2/Nr4a3/Mlip/Adk/Nppa/Pde5a	7
blue	GO:0051403	stress-activated MAPK cascade	12/403	213/23276	0.000361348353323344	0.00787378009750135	0.00591814767732555	Per1/Map3k1/Wnt5a/Fgf12/Zeb2/Bmp2/Ptpn1/Tnik/Sfrp2/Hgf/Mapkbp1/Gadd45a	12
blue	GO:0002065	columnar/cuboidal epithelial cell differentiation	10/403	154/23276	0.000364265365518607	0.00787378009750135	0.00591814767732555	Mef2c/Kit/Slc4a7/Wnt5a/Fam20c/Zeb2/Pax6/Bmp2/Myo6/Kcnma1	10
blue	GO:0071804	cellular potassium ion transport	10/403	154/23276	0.000364265365518607	0.00787378009750135	0.00591814767732555	Hcn1/Kcnj3/Kcnc2/Atp1b2/Nppa/Kcnk3/Actn2/Kcnh7/Kcnc3/Kcnma1	10
blue	GO:0060325	face morphogenesis	5/403	36/23276	0.000367755155023505	0.00787378009750135	0.00591814767732555	Sgpl1/Dlx5/Csrnp1/Tiparp/Plekha1	5
blue	GO:0030335	positive regulation of cell migration	18/403	415/23276	0.000367913059955995	0.00787378009750135	0.00591814767732555	Kit/Apc/Egfr/Cxcl14/Wnt5a/Angpt1/Hbegf/Itgav/Pax6/Bmp2/Hgf/Fgf16/Adgra2/Adra2a/Plvap/Egr1/Lpar1/Sema3e	18
blue	GO:0003002	regionalization	16/403	345/23276	0.00037306466838544	0.00788954511721635	0.0059299970957312	Mef2c/Apc/Dusp6/Foxg1/Wnt5a/Arc/Dlx2/Mib1/Zeb2/Pax6/Bmp2/Sfrp2/Wls/Cited2/Dlx1/Sp8	16
blue	GO:0031346	positive regulation of cell projection organization	16/403	345/23276	0.00037306466838544	0.00788954511721635	0.0059299970957312	Crabp2/Kit/Apc/Gprc5b/Wnt5a/Tnfrsf12a/Htr7/Zeb2/Ngf/Hgf/Plppr5/Frmd7/Ndrg4/Lpar1/Cd24a/Qk	16
blue	GO:0042445	hormone metabolic process	10/403	155/23276	0.00038350723561754	0.00806267564762993	0.00606012672009884	Crabp2/Arnt/Sgpl1/Akr1c18/Pcsk1/Bmp2/Ppargc1a/Tiparp/Plekha1/Kcnma1	10
blue	GO:0016055	Wnt signaling pathway	17/403	382/23276	0.000397350323464569	0.00826709758149268	0.00621377581597188	Apc/Gprc5b/Lgr5/Ryr2/Wnt5a/Zeb2/Bmp2/Tnik/Sfrp2/Wls/Dlx5/Ptpro/Sall1/Egr1/Frat2/Foxo3/Fzd9	17
blue	GO:0048736	appendage development	11/403	185/23276	0.000400170084386747	0.00826709758149268	0.00621377581597188	Crabp2/Smoc1/Wnt5a/Sall3/Sfrp2/Dlx6/Dlx5/Sall1/Chst11/Sp8/Rc3h2	11
blue	GO:0060173	limb development	11/403	185/23276	0.000400170084386747	0.00826709758149268	0.00621377581597188	Crabp2/Smoc1/Wnt5a/Sall3/Sfrp2/Dlx6/Dlx5/Sall1/Chst11/Sp8/Rc3h2	11
blue	GO:0060324	face development	6/403	56/23276	0.000405750135079685	0.00832625953985037	0.00625824355600334	Sgpl1/Wnt5a/Dlx5/Csrnp1/Tiparp/Plekha1	6
blue	GO:0032844	regulation of homeostatic process	19/403	455/23276	0.000407693178364246	0.00832625953985037	0.00625824355600334	Egfr/Ryr2/Hcn1/Fgf12/Itgav/Car2/Ngf/Nr4a3/Ppargc1a/Adcyap1r1/Rasa3/Lmo2/Adra2a/Cd24a/Foxo3/Hmgb2/Ryr3/Abat/Hmgn3	19
blue	GO:0007389	pattern specification process	19/403	458/23276	0.000441795491572867	0.0089714607209172	0.00674319434505955	Mef2c/Apc/Dusp6/Foxg1/Wnt5a/Angpt1/Arc/Dlx2/Mib1/Zeb2/Pax6/Bmp2/Sfrp2/Wls/Nfatc1/Cited2/Dlx1/Sp8/Sema3e	19
blue	GO:0006469	negative regulation of protein kinase activity	12/403	218/23276	0.000445285390494227	0.00899124285664614	0.00675806313732541	Apc/Dusp6/Adarb1/Spry2/Cdkn1a/Ptpn1/Sfrp2/Dusp16/Ppp1r1c/Dusp5/Gadd45a/Ppm1e	12
blue	GO:0001935	endothelial cell proliferation	8/403	104/23276	0.000456522942984214	0.00916636515857069	0.00688968983143533	Wnt5a/Nr4a1/Bmp2/Ptprm/Prkx/Vash2/Ppp1r16b/Hmgb2	8
blue	GO:0061351	neural precursor cell proliferation	10/403	159/23276	0.000469149877776925	0.00936727186131135	0.00704069678380896	Hdac5/Foxg1/Wnt5a/Zeb2/Pax6/Sall1/Arx/Cd24a/Foxo3/Fzd9	10
blue	GO:0043506	regulation of JUN kinase activity	7/403	80/23276	0.000474802571621949	0.0093981928837483	0.0070639378668529	Map3k1/Wnt5a/Zeb2/Ptpn1/Tnik/Sfrp2/Mapkbp1	7
blue	GO:0032350	regulation of hormone metabolic process	5/403	38/23276	0.000475957725785798	0.0093981928837483	0.0070639378668529	Arnt/Akr1c18/Bmp2/Ppargc1a/Kcnma1	5
blue	GO:0032872	regulation of stress-activated MAPK cascade	11/403	189/23276	0.000479390351330709	0.00941396217393381	0.00707579049506055	Per1/Map3k1/Wnt5a/Zeb2/Bmp2/Ptpn1/Tnik/Sfrp2/Hgf/Mapkbp1/Gadd45a	11
blue	GO:0010469	regulation of receptor activity	8/403	105/23276	0.000486845510433706	0.0094411789900976	0.00709624739573206	Mef2c/Shisa9/Arc/Cnih3/Ppargc1a/Rasgrf1/Adra2a/Cacng8	8
blue	GO:0010171	body morphogenesis	6/403	58/23276	0.000491342834963109	0.0094411789900976	0.00709624739573206	Sgpl1/Dlx5/Csrnp1/Tiparp/Gatad2a/Plekha1	6
blue	GO:0019935	cyclic-nucleotide-mediated signaling	6/403	58/23276	0.000491342834963109	0.0094411789900976	0.00709624739573206	Adcy3/Adcy8/Pde10a/Adcyap1r1/Pde4a/Kcnc2	6
blue	GO:0032922	circadian regulation of gene expression	6/403	58/23276	0.000491342834963109	0.0094411789900976	0.00709624739573206	Per1/Ppargc1a/Prkg2/Ogt/Prkcdbp/Nrip1	6
blue	GO:0070302	regulation of stress-activated protein kinase signaling cascade	11/403	190/23276	0.000501124456767372	0.00957764068709405	0.00719881572569847	Per1/Map3k1/Wnt5a/Zeb2/Bmp2/Ptpn1/Tnik/Sfrp2/Hgf/Mapkbp1/Gadd45a	11
blue	GO:0008209	androgen metabolic process	4/403	22/23276	0.000505795790734728	0.00961550083024424	0.00722727244095759	Sgpl1/Akr1c18/Tiparp/Plekha1	4
blue	GO:0021761	limbic system development	7/403	81/23276	0.000512105751965741	0.0096839468652146	0.00727871834595696	Bcan/Kdm6b/Dlx2/Zeb2/Nr4a3/Dcx/Dlx1	7
blue	GO:0050679	positive regulation of epithelial cell proliferation	10/403	161/23276	0.000517587846439837	0.00973609980618936	0.00731791791753166	Egfr/Wnt5a/Nr4a1/Bmp2/Nr4a3/Dlx6/Dlx5/Vash2/Ppp1r16b/Hmgb2	10
blue	GO:0043270	positive regulation of ion transport	13/403	254/23276	0.000521936088627828	0.00976648995160134	0.00734075997893754	Trh/Ryr2/Hcn1/Fgf12/Arc/Adcyap1r1/Slc6a1/Kcnc2/Atp1b2/Nppa/Actn2/Abat/Cacnb2	13
blue	GO:0006937	regulation of muscle contraction	9/403	133/23276	0.000526953738267035	0.0097961678503886	0.00736306669637196	Ryr2/Pde4b/Adra2a/Gucy1a3/Nppa/Chrm2/Pde5a/Abat/Kcnma1	9
blue	GO:2000147	positive regulation of cell motility	18/403	428/23276	0.000529004027735031	0.0097961678503886	0.00736306669637196	Kit/Apc/Egfr/Cxcl14/Wnt5a/Angpt1/Hbegf/Itgav/Pax6/Bmp2/Hgf/Fgf16/Adgra2/Adra2a/Plvap/Egr1/Lpar1/Sema3e	18
blue	GO:1901019	regulation of calcium ion transmembrane transporter activity	6/403	59/23276	0.000539091126266207	0.00993150353234754	0.0074647886827529	Crhr1/Ryr2/Pde4b/Stac/Nppa/Cacnb2	6
